gene,name
B9J08_003956,YRA1
B9J08_003957,MEA1_AFI1
B9J08_003958,B9J08_003958
B9J08_003959,SLC1
B9J08_003960,SPA2
B9J08_003961,CWC15
B9J08_003962,ACL4
B9J08_003963,RMP1
B9J08_003964,STP2
B9J08_003965,SPE4
B9J08_003966,B9J08_003966
B9J08_003967,ECM25
B9J08_003968,B9J08_003968
B9J08_003969,DAD1
B9J08_003970,YHR045W
B9J08_003971,CDC1
B9J08_003972,CAG1_GPA1
B9J08_003973,COR1
B9J08_003974,B9J08_003974
B9J08_003975,RSM7
B9J08_003976,PSY4
B9J08_003977,SDH4_TIM18
B9J08_003978,B9J08_003978
B9J08_003979,BNA31_BNA3
B9J08_003980,EFM2
B9J08_003981,MDR1_FLR1
B9J08_003982,SDH8
B9J08_003983,PPZ1
B9J08_003984,B9J08_003984
B9J08_003985,BCR1_USV1
B9J08_003986,YPT6
B9J08_003987,SDD2
B9J08_003988,KIP1
B9J08_003989,HRD1
B9J08_003990,RRN11
B9J08_003991,HSP60
B9J08_003992,TEA1_CHA4
B9J08_003993,HRT2_YMR027W
B9J08_003994,B9J08_003994
B9J08_003995,NPR2
B9J08_003996,HTA3_HTZ1
B9J08_003997,B9J08_003997
B9J08_003998,ACS1
B9J08_003999,HEM4
B9J08_004000,SPT23
B9J08_004001,SLR1
B9J08_004002,B9J08_004002
B9J08_004003,DOT5
B9J08_004004,TED1
B9J08_004005,ATP5
B9J08_004006,RML2
B9J08_004007,B9J08_004007
B9J08_004008,EST3
B9J08_004009,TRZ1
B9J08_004010,PLB4.5_PLB3
B9J08_004011,TGL4
B9J08_004012,ATX2
B9J08_004013,DIA2
B9J08_004014,BUD21
B9J08_004015,GCA1_ROT2
B9J08_004016,YML096W
B9J08_004017,FMP10
B9J08_004018,B9J08_004018
B9J08_004019,YPL264C
B9J08_004020,B9J08_004020
B9J08_004021,B9J08_004021
B9J08_004022,CWC21
B9J08_004023,AIM21
B9J08_004024,NTF2
B9J08_004025,TFA2
B9J08_004026,COS111
B9J08_004027,WOR1_MIT1
B9J08_004028,CLA4
B9J08_004029,SAT4
B9J08_004030,TPK1
B9J08_004031,B9J08_004031
B9J08_004032,YER010C
B9J08_004033,B9J08_004033
B9J08_004034,B9J08_004034
B9J08_004035,RPA34
B9J08_004036,B9J08_004036
B9J08_004037,B9J08_004037
B9J08_004038,MIR1
B9J08_004039,CDL1_RNT1
B9J08_004040,HOL1
B9J08_004041,YRA1
B9J08_004042,SAC1
B9J08_004043,DOA1
B9J08_004044,B9J08_004044
B9J08_004045,TRP3
B9J08_004046,MCD4
B9J08_004047,JJJ2
B9J08_004048,SFH5
B9J08_004049,YGR210C
B9J08_004050,TVP18
B9J08_004051,AIR2
B9J08_004052,FRE8
B9J08_004053,B9J08_004053
B9J08_004054,THP1
B9J08_004055,UPF3
B9J08_004056,B9J08_004056
B9J08_004057,SEN54
B9J08_004058,SGF11
B9J08_004059,FAA2
B9J08_004060,YPQ1
B9J08_004061,MRR1a
B9J08_004062,YPR172W
B9J08_004063,B9J08_004063
B9J08_004064,GTT11_GTT1
B9J08_004065,YBR016W
B9J08_004066,OPT1
B9J08_004067,RPS5
B9J08_004068,VPS4
B9J08_004069,B9J08_004069
B9J08_004070,SMX3
B9J08_004071,GAB1
B9J08_004072,QCR2
B9J08_004073,RPO26
B9J08_004074,MLC2
B9J08_004075,ARP1
B9J08_004076,FUR1
B9J08_004077,LSM7
B9J08_004078,ALF1
B9J08_004079,PGA2
B9J08_004080,RRP9
B9J08_004081,RPC31
B9J08_004082,IPT1
B9J08_004083,INN1
B9J08_004084,B9J08_004084
B9J08_004085,MRPL20
B9J08_004086,NDC80
B9J08_004087,B9J08_004087
B9J08_004088,DRE2
B9J08_004089,RFG1_ROX1
B9J08_004090,COG2
B9J08_004091,B9J08_004091
B9J08_004092,NUP57
B9J08_004093,NUE1
B9J08_004094,PRP16
B9J08_004095,PAN6
B9J08_004096,LPX1
B9J08_004097,SIT1_ARN1
B9J08_004098,RBR3
B9J08_004099,DAL9_DAL5
B9J08_004100,HYR3
B9J08_004101,B9J08_004101
B9J08_004102,B9J08_004102
B9J08_004103,B9J08_004103
B9J08_004104,B9J08_004104
B9J08_004105,B9J08_004105
B9J08_004106,B9J08_004106
B9J08_004107,B9J08_004107
B9J08_004108,MLT1_YCF1
B9J08_004109,RBR3_FLO1
B9J08_004110,IFF3
B9J08_004111,LIP1
B9J08_004112,ALS4_SAG1
B9J08_004113,MDR1_YHK8
B9J08_004114,SPS19
B9J08_004115,CPR6
B9J08_004116,CKA1
B9J08_004117,LTV1
B9J08_004118,YDR338C
B9J08_004119,PIH1
B9J08_004120,BPL1
B9J08_004121,APC11
B9J08_004122,COQ2
B9J08_004123,VPS3
B9J08_004124,PRO1
B9J08_004125,YLR281C
B9J08_004126,IAH1
B9J08_004127,B9J08_004127
B9J08_004128,B9J08_004128
B9J08_004129,KRE30_ARB1
B9J08_004130,UTP9
B9J08_004131,HPT1
B9J08_004132,NMD5
B9J08_004133,BLM3_BLM10
B9J08_004134,SGM1
B9J08_004135,WOR4
B9J08_004136,B9J08_004136
B9J08_004137,SEC2
B9J08_004138,BNI1
B9J08_004139,B9J08_004139
B9J08_004140,B9J08_004140
B9J08_004141,YIP5
B9J08_004142,TPK2_IPL1
B9J08_004143,PET309
B9J08_004144,SPC3
B9J08_004145,YNL247W
B9J08_004146,RPL14_RPL14B
B9J08_004147,MEF1
B9J08_004148,OP4
B9J08_004149,FAD3
B9J08_004150,CHS3
B9J08_004151,MON2
B9J08_004152,HMX1
B9J08_004153,HBR1_FAP7
B9J08_004154,B9J08_004154
B9J08_004155,DTD2_DTD1
B9J08_004156,LIP1
B9J08_004157,SSH1
B9J08_004158,RIB4
B9J08_004159,RCN2
B9J08_004160,HOT13
B9J08_004161,ERG5
B9J08_004162,CLB4
B9J08_004163,MAM33
B9J08_004164,MRD1
B9J08_004165,MUM3
B9J08_004166,RAD50
B9J08_004167,AZF1
B9J08_004168,B9J08_004168
B9J08_004169,RPC19
B9J08_004170,DBP2
B9J08_004171,TYE7
B9J08_004172,LIP1
B9J08_004173,LIP1
B9J08_004174,B9J08_004174
B9J08_004175,LIP2
B9J08_004176,LIP10
B9J08_004177,LIP2
B9J08_004178,SIP3
B9J08_004179,B9J08_004179
B9J08_004180,B9J08_004180
B9J08_004181,MTR3
B9J08_004182,CHO2
B9J08_004183,B9J08_004183
B9J08_004184,FGR3
B9J08_004185,RSM25
B9J08_004186,B9J08_004186
B9J08_004187,B9J08_004187
B9J08_004188,PTR22_PTR2
B9J08_004189,YFH1
B9J08_004190,VRP1
B9J08_004191,RRT2
B9J08_004192,GDH2
B9J08_004193,B9J08_004193
B9J08_004194,B9J08_004194
B9J08_004195,B9J08_004195
B9J08_004196,APM4
B9J08_004197,PRS5
B9J08_004198,CUE3
B9J08_004199,B9J08_004199
B9J08_004200,CWP1
B9J08_004201,TRS130
B9J08_004202,B9J08_004202
B9J08_004203,B9J08_004203
B9J08_004204,JEN2_JEN1
B9J08_004205,B9J08_004205
B9J08_004206,CNE1
B9J08_004207,ECM1
B9J08_004208,COA1
B9J08_004209,SKG1
B9J08_004210,OMA1
B9J08_004211,GOA1
B9J08_004212,RTS2
B9J08_004213,UBP7
B9J08_004214,BAS1
B9J08_004215,MTD1
B9J08_004216,GYP1
B9J08_004217,SSZ1
B9J08_004218,B9J08_004218
B9J08_004219,NSA1
B9J08_004220,SEH1
B9J08_004221,ALG7
B9J08_004222,RPA190
B9J08_004223,FMC1
B9J08_004224,IDH1
B9J08_004225,ADE12
B9J08_004226,ALG9
B9J08_004227,YPD1
B9J08_004228,PHO15_PHO13
B9J08_004229,B9J08_004229
B9J08_004230,FUN12
B9J08_004231,DRG1_RBG1
B9J08_004232,PSE1
B9J08_004233,BUD6
B9J08_004234,SFH1
B9J08_004235,FIG4
B9J08_004236,UCC1
B9J08_004237,SBA1
B9J08_004238,MRP4
B9J08_004239,LAG1
B9J08_004240,HSE1
B9J08_004241,CAP1
B9J08_004242,UFD4
B9J08_004243,TNA1
B9J08_004244,B9J08_004244
B9J08_004245,ERG27
B9J08_004246,MTC5
B9J08_004247,TAF10
B9J08_004248,FGR14
B9J08_004249,B9J08_004249
B9J08_004250,B9J08_004250
B9J08_004251,IKI1
B9J08_004252,HSH155
B9J08_004253,RAD2
B9J08_004254,B9J08_004254
B9J08_004255,B9J08_004255
B9J08_004256,B9J08_004256
B9J08_004257,B9J08_004257
B9J08_004258,B9J08_004258
B9J08_004259,ISC1
B9J08_004260,B9J08_004260
B9J08_004261,YLR149C
B9J08_004262,CDC45
B9J08_004263,IFG3
B9J08_004264,HGT14_HXT9
B9J08_004265,PEP7
B9J08_004266,TIM11
B9J08_004267,PTC7
B9J08_004268,NMD2
B9J08_004269,MRPL35
B9J08_004270,B9J08_004270
B9J08_004271,CAP4_CIN5
B9J08_004272,B9J08_004272
B9J08_004273,COX6
B9J08_004274,MGR1
B9J08_004275,B9J08_004275
B9J08_004276,B9J08_004276
B9J08_004277,SFB3
B9J08_004278,SHE4
B9J08_004279,DFG16
B9J08_004280,B9J08_004280
B9J08_004281,B9J08_004281
B9J08_004282,B9J08_004282
B9J08_004283,B9J08_004283
B9J08_004284,B9J08_004284
B9J08_004285,HSP78
B9J08_004286,PAN1
B9J08_004287,B9J08_004287
B9J08_004288,THI20
B9J08_004289,AMD1
B9J08_004290,B9J08_004290
B9J08_004291,B9J08_004291
B9J08_004292,CAR1
B9J08_004293,B9J08_004293
B9J08_004294,SRP101
B9J08_004295,PSD2
B9J08_004296,B9J08_004296
B9J08_004297,MES1
B9J08_004298,HER2
B9J08_004299,FOL2
B9J08_004300,SSD1
B9J08_004301,HYS2_POL31
B9J08_004302,TEN1
B9J08_004303,PPR1
B9J08_004304,YGR266W
B9J08_004305,YGR237C
B9J08_004306,ASH2_BRE2
B9J08_004307,B9J08_004307
B9J08_004308,CRH12_CRH1
B9J08_004309,PFK1
B9J08_004310,SFL2_MGA1
B9J08_004311,NOP19
B9J08_004312,B9J08_004312
B9J08_004313,B9J08_004313
B9J08_004314,B9J08_004314
B9J08_004315,GOT1
B9J08_004316,HUA1
B9J08_004317,PUT2
B9J08_004318,JNM1
B9J08_004319,RBG2
B9J08_004320,EFG1
B9J08_004321,SLH1
B9J08_004322,HAS1
B9J08_004323,B9J08_004323
B9J08_004324,DIP5
B9J08_004325,RPC17
B9J08_004326,ROG1
B9J08_004327,SNN1
B9J08_004328,OST3
B9J08_004329,RIM13
B9J08_004330,GPI10
B9J08_004331,ADH1_ADH3
B9J08_004332,ATG16
B9J08_004333,YMR160W
B9J08_004334,GRF10_PHO2
B9J08_004335,MSS2
B9J08_004336,DUN1
B9J08_004337,TIP20
B9J08_004338,CCT3
B9J08_004339,CYK3
B9J08_004340,KIN28
B9J08_004341,B9J08_004341
B9J08_004342,B9J08_004342
B9J08_004343,VTC4
B9J08_004344,DNF3
B9J08_004345,B9J08_004345
B9J08_004346,BUB1
B9J08_004347,GPI16
B9J08_004348,B9J08_004348
B9J08_004349,APL6
B9J08_004350,B9J08_004350
B9J08_004351,RNY11_RNY1
B9J08_004352,SAH1
B9J08_004353,MRR1c
B9J08_004354,B9J08_004354
B9J08_004355,GLN3
B9J08_004356,CDC33
B9J08_004357,DUG1
B9J08_004358,B9J08_004358
B9J08_004359,SDT1
B9J08_004360,FSH3
B9J08_004361,MPD1
B9J08_004362,B9J08_004362
B9J08_004363,YUH2_YUH1
B9J08_004364,AIM25
B9J08_004365,SFC1
B9J08_004366,B9J08_004366
B9J08_004367,B9J08_004367
B9J08_004368,RGP1
B9J08_004369,HOG1
B9J08_004370,CDC20
B9J08_004371,VPS20
B9J08_004372,HEM2
B9J08_004373,B9J08_004373
B9J08_004374,NSP1
B9J08_004375,GPM1
B9J08_004376,B9J08_004376
B9J08_004377,B9J08_004377
B9J08_004378,RHR2_GPP1
B9J08_004379,B9J08_004379
B9J08_004380,GUT1
B9J08_004381,UAP1_QRI1
B9J08_004382,ECM331_ECM33
B9J08_004383,INT1_BUD4
B9J08_004384,FIP1
B9J08_004385,TIF5
B9J08_004386,YJR084W
B9J08_004387,B9J08_004387
B9J08_004388,JSN1
B9J08_004389,GRR1
B9J08_004390,B9J08_004390
B9J08_004391,RPL43A
B9J08_004392,CSU57_VPS25
B9J08_004393,URA7
B9J08_004394,EMC2
B9J08_004395,B9J08_004395
B9J08_004396,RSM26
B9J08_004397,TIP41
B9J08_004398,GDE1
B9J08_004399,TIP1_YIP1
B9J08_004400,MSM1
B9J08_004401,YTA7
B9J08_004402,SPT4
B9J08_004403,COX18
B9J08_004404,B9J08_004404
B9J08_004405,VID30
B9J08_004406,BUD32
B9J08_004407,MMM1
B9J08_004408,PCT1
B9J08_004409,YCH1
B9J08_004410,CRH11_CRH1
B9J08_004411,YAP1801
B9J08_004412,PAM18
B9J08_004413,RLP24
B9J08_004414,POP7
B9J08_004415,B9J08_004415
B9J08_004416,B9J08_004416
B9J08_004417,PHO13
B9J08_004418,B9J08_004418
B9J08_004419,HUL5
B9J08_004420,B9J08_004420
B9J08_004421,ZCF21_ECM22
B9J08_004422,B9J08_004422
B9J08_004423,TMA22
B9J08_004424,YPP1
B9J08_004425,MLH1
B9J08_004426,NSE4
B9J08_004427,MME1
B9J08_004428,B9J08_004428
B9J08_004429,MUP3
B9J08_004430,YCF1_YBT1
B9J08_004431,RPL2_RPL2B
B9J08_004432,SBP1
B9J08_004433,QCR6
B9J08_004434,RPL82_RPL8B
B9J08_004435,GIS3
B9J08_004436,HGT5_STL1
B9J08_004437,ELO1
B9J08_004438,YLL032C
B9J08_004439,PEX7
B9J08_004440,CKI1
B9J08_004441,AHK1
B9J08_004442,B9J08_004442
B9J08_004443,SFP1
B9J08_004444,B9J08_004444
B9J08_004445,PHR1
B9J08_004446,GCN20
B9J08_004447,MNN14_MNT2
B9J08_004448,TNA1
B9J08_004449,YOR389W
B9J08_004450,THI13
B9J08_004451,IFF4_CSS1
B9J08_004452,SNQ2
B9J08_004453,B9J08_004453
B9J08_004454,B9J08_004454
B9J08_004455,B9J08_004455
B9J08_004456,BEM1
B9J08_004457,HAP3
B9J08_004458,ZCF27_OAF3
B9J08_004459,ILV6
B9J08_004460,PIN3
B9J08_004461,PHB2
B9J08_004462,MTC6
B9J08_004463,SRS2
B9J08_004464,RDI1
B9J08_004465,B9J08_004465
B9J08_004466,ECM38
B9J08_004467,ARA1
B9J08_004468,FRP1_FRE4
B9J08_004469,PGA7
B9J08_004470,B9J08_004470
B9J08_004471,B9J08_004471
B9J08_004472,DAL8_DAL5
B9J08_004473,YDR338C
B9J08_004474,SIT1_ENB1
B9J08_004475,SIT1_ENB1
B9J08_004476,PGA31
B9J08_004477,XOG1_EXG1
B9J08_004478,ALK2_DIT2
B9J08_004479,OPT5_OPT2
B9J08_004480,CEX1
B9J08_004481,B9J08_004481
B9J08_004482,YLR283W
B9J08_004483,CMC4
B9J08_004484,B9J08_004484
B9J08_004485,YBN5_OLA1
B9J08_004486,MRPL37
B9J08_004487,YPR089W
B9J08_004488,MRL1
B9J08_004489,SEC21
B9J08_004490,MNN15_MNT4
B9J08_004491,RPM2
B9J08_004492,UFO1
B9J08_004493,CLU1
B9J08_004494,MMT1
B9J08_004495,TRY2
B9J08_004496,YPR127W
B9J08_004497,PGA3
B9J08_004498,ALS1_SAG1
B9J08_004499,TUB1
B9J08_004500,ERG13
B9J08_004501,ALO1
B9J08_004502,UTP14
B9J08_004503,PRE8
B9J08_004504,ELF1_NEW1
B9J08_004505,FAR8
B9J08_004506,YPL225W
B9J08_004507,FMS1
B9J08_004508,UBC7
B9J08_004509,B9J08_004509
B9J08_004510,PHO88
B9J08_004511,RKM1
B9J08_004512,SCO1
B9J08_004513,FCY24_TPN1
B9J08_004514,B9J08_004514
B9J08_004515,B9J08_004515
B9J08_004516,SPT20
B9J08_004517,DCP1
B9J08_004518,TRP99_AHP1
B9J08_004519,PTH4
B9J08_004520,B9J08_004520
B9J08_004521,RIF1
B9J08_004522,IKS1
B9J08_004523,PAP2
B9J08_004524,YPT53_YPT10
B9J08_004525,GCY1
B9J08_004526,ECM14
B9J08_004527,B9J08_004527
B9J08_004528,B9J08_004528
B9J08_004529,SRP1
B9J08_004530,PGA14_YNL190W
B9J08_004531,GBU1
B9J08_004532,ACF2
B9J08_004533,YIL166C
B9J08_004534,SUC2
B9J08_004535,B9J08_004535
B9J08_004536,B9J08_004536
B9J08_004537,OPT2
B9J08_004538,OPT3_OPT2
B9J08_004539,LYP1
B9J08_004540,CYR1
B9J08_004541,CHS6
B9J08_004542,PHS1
B9J08_004543,PHS1
B9J08_004544,OPT2
B9J08_004545,OPT2
B9J08_004546,TRX1
B9J08_004547,YTP1
B9J08_004548,NAR1
B9J08_004549,KEX2
B9J08_004550,ZWF1
B9J08_004551,PRB1
B9J08_004552,PRB1
B9J08_004553,STE24
B9J08_004554,SEC24
B9J08_004555,COG5
B9J08_004556,YNL050C
B9J08_004557,HOS4
B9J08_004558,CPP1_MSG5
B9J08_004559,B9J08_004559
B9J08_004560,OPT3_OPT2
B9J08_004561,GLN1
B9J08_004562,OPT1
B9J08_004563,B9J08_004563
B9J08_004564,YSC83
B9J08_004565,ICE2
B9J08_004566,UTP25
B9J08_004567,KSH1
B9J08_004568,RAD10
B9J08_004569,GIM5
B9J08_004570,B9J08_004570
B9J08_004571,RSC9
B9J08_004572,PRC3_YBR139W
B9J08_004573,UGA4
B9J08_004574,RPL7A
B9J08_004575,B9J08_004575
B9J08_004576,ECM5
B9J08_004577,PGA26
B9J08_004578,DPB11
B9J08_004579,TEF1
B9J08_004580,YPL199C
B9J08_004581,YPT72_YPT7
B9J08_004582,B9J08_004582
B9J08_004583,YJR096W
B9J08_004584,BSC6
B9J08_004585,PAF1
B9J08_004586,YPL191C
B9J08_004587,ERG9
B9J08_004588,GTR1
B9J08_004589,STE14
B9J08_004590,FAD2
B9J08_004591,YHM2
B9J08_004592,SLY41
B9J08_004593,NHX1
B9J08_004594,NDC1
B9J08_004595,PET123
B9J08_004596,MUS81
B9J08_004597,B9J08_004597
B9J08_004598,PRP3
B9J08_004599,B9J08_004599
B9J08_004600,ADH5
B9J08_004601,RNR1
B9J08_004602,OPT1
B9J08_004603,YIL067C
B9J08_004604,SEC28
B9J08_004605,CDC11
B9J08_004606,LPL1
B9J08_004607,YSC84
B9J08_004608,VAC8
B9J08_004609,CHM7
B9J08_004610,NBP35
B9J08_004611,NUP145
B9J08_004612,EDC3
B9J08_004613,KIP3
B9J08_004614,B9J08_004614
B9J08_004615,B9J08_004615
B9J08_004616,UBX7
B9J08_004617,PTR3
B9J08_004618,CYS4
B9J08_004619,DST1
B9J08_004620,RNA15
B9J08_004621,PTI1
B9J08_004622,SAN1
B9J08_004623,B9J08_004623
B9J08_004624,SDD4
B9J08_004625,NSA2
B9J08_004626,LCP5
B9J08_004627,MPT5
B9J08_004628,SAE2
B9J08_004629,SAP8_YPS3
B9J08_004630,NUP49
B9J08_004631,BUD13
B9J08_004632,B9J08_004632
B9J08_004633,AGC1
B9J08_004634,B9J08_004634
B9J08_004635,COX19
B9J08_004636,KEM1_XRN1
B9J08_004637,B9J08_004637
B9J08_004638,OFI1_CRZ1
B9J08_004639,KNS1
B9J08_004640,SIM1_UTH1
B9J08_004641,ATG12
B9J08_004642,YBP1
B9J08_004643,HPC2
B9J08_004644,PDK2_PKP2
B9J08_004645,B9J08_004645
B9J08_004646,B9J08_004646
B9J08_004647,RAD6
B9J08_004648,PRB1
B9J08_004649,UFD1
B9J08_004650,MNN26_MNN5
B9J08_004651,SDD3
B9J08_004652,MPS1
B9J08_004653,ARP2
B9J08_004654,GCD14
B9J08_004655,LSM1
B9J08_004656,B9J08_004656
B9J08_004657,RPN7
B9J08_004658,UBC8
B9J08_004659,UGA2
B9J08_004660,NRI2
B9J08_004661,SWI4
B9J08_004662,HOL4_HOL1
B9J08_004663,MAK32
B9J08_004664,B9J08_004664
B9J08_004665,GRH1
B9J08_004666,DAO1
B9J08_004667,B9J08_004667
B9J08_004668,MRPL27
B9J08_004669,HFL1_DPB3
B9J08_004670,TTI1
B9J08_004671,CYC2
B9J08_004672,RPS22A
B9J08_004673,B9J08_004673
B9J08_004674,YSC84
B9J08_004675,SAT4
B9J08_004676,WHI3
B9J08_004677,B9J08_004677
B9J08_004678,TRS33
B9J08_004679,RPO41
B9J08_004680,IWR1
B9J08_004681,YDL114W
B9J08_004682,ECM42_ARG7
B9J08_004683,MRP49
B9J08_004684,RCO1
B9J08_004685,ARX1
B9J08_004686,B9J08_004686
B9J08_004687,SEC26
B9J08_004688,B9J08_004688
B9J08_004689,NHP2
B9J08_004690,SEO1
B9J08_004691,SEC9
B9J08_004692,HGT3_YDL199C
B9J08_004693,CAC2
B9J08_004694,SAP30
B9J08_004695,PTH1_TAM41
B9J08_004696,THR4
B9J08_004697,CTR86
B9J08_004698,YHR131C
B9J08_004699,RPS25B
B9J08_004700,NUP2
B9J08_004701,MDJ1
B9J08_004702,ACH1
B9J08_004703,B9J08_004703
B9J08_004704,GPN2
B9J08_004705,RPN8
B9J08_004706,COX10
B9J08_004707,MKT1
B9J08_004708,B9J08_004708
B9J08_004709,NCP1
B9J08_004710,NSE3
B9J08_004711,B9J08_004711
B9J08_004712,OSH3
B9J08_004713,B9J08_004713
B9J08_004714,POL30
B9J08_004715,TRM5
B9J08_004716,RRP4
B9J08_004717,B9J08_004717
B9J08_004718,OSH2
B9J08_004719,JIP5
B9J08_004720,YMR1
B9J08_004721,AFG1
B9J08_004722,PXP2
B9J08_004723,YBR137W
B9J08_004724,B9J08_004724
B9J08_004725,DUR3
B9J08_004726,SMC6
B9J08_004727,COE2
B9J08_004728,OXA1
B9J08_004729,BEM2
B9J08_004730,MSK1
B9J08_004731,NEL1
B9J08_004732,B9J08_004732
B9J08_004733,YAF9
B9J08_004734,INP52
B9J08_004735,FLX1
B9J08_004736,RNH35_RNH201
B9J08_004737,LAT1
B9J08_004738,TFC7
B9J08_004739,YOR111W
B9J08_004740,NOP15
B9J08_004741,DDI3
B9J08_004742,CYB5
B9J08_004743,CWC23
B9J08_004744,SRP68
B9J08_004745,HUT1
B9J08_004746,PFA3
B9J08_004747,RPD31_RPD3
B9J08_004748,POS5
B9J08_004749,SSN6_CYC8
B9J08_004750,B9J08_004750
B9J08_004751,YSA1
B9J08_004752,SUS1
B9J08_004753,FESUR1
B9J08_004754,HHT1_HHT2
B9J08_004755,B9J08_004755
B9J08_004756,NGR1
B9J08_004757,NUD1
B9J08_004758,HRI1
B9J08_004759,ERV14
B9J08_004760,B9J08_004760
B9J08_004761,RPS12
B9J08_004762,MRS6
B9J08_004763,MET8
B9J08_004764,PRO2
B9J08_004765,B9J08_004765
B9J08_004766,DRS2
B9J08_004767,GCD2
B9J08_004768,ECM29
B9J08_004769,UBI4
B9J08_004770,B9J08_004770
B9J08_004771,OCA5
B9J08_004772,B9J08_004772
B9J08_004773,YEL043W
B9J08_004774,GLY1
B9J08_004775,TPO3_TPO2
B9J08_004776,PHO8
B9J08_004777,B9J08_004777
B9J08_004778,YGL159W
B9J08_004779,B9J08_004779
B9J08_004780,B9J08_004780
B9J08_004781,LEU1
B9J08_004782,CUL3
B9J08_004783,SBE22
B9J08_004784,SYF1
B9J08_004785,FPK1
B9J08_004786,PIR1
B9J08_004787,CMR3
B9J08_004788,B9J08_004788
B9J08_004789,AVO2
B9J08_004790,B9J08_004790
B9J08_004791,MSH3
B9J08_004792,CLD1
B9J08_004793,SNA4
B9J08_004794,UBX4
B9J08_004795,GCN4
B9J08_004796,MUD1
B9J08_004797,HGT7_HXT7
B9J08_004798,ARG3
B9J08_004799,B9J08_004799
B9J08_004800,RPC34
B9J08_004801,POP4
B9J08_004802,AIM22
B9J08_004803,B9J08_004803
B9J08_004804,HPD1
B9J08_004805,ALY2
B9J08_004806,TFC4
B9J08_004807,POP5
B9J08_004808,SPT2
B9J08_004809,RIT1
B9J08_004810,FSH1
B9J08_004811,ABD1
B9J08_004812,INP54
B9J08_004813,PRP9
B9J08_004814,RIB2
B9J08_004815,RIM21
B9J08_004816,MSB3
B9J08_004817,MDY2
B9J08_004818,NAT1
B9J08_004819,TAC1a
B9J08_004820,TAC1b
B9J08_004821,STI1
B9J08_004822,FCR3_YAP3
B9J08_004823,CYB5
B9J08_004824,AGE2
B9J08_004825,PIC2
B9J08_004826,NOP14
B9J08_004827,ATG9
B9J08_004828,GRP2_GRE2
B9J08_004829,YIA6
B9J08_004830,THI73
B9J08_004831,AAF1
B9J08_004832,ECM15
B9J08_004833,GLG2
B9J08_004834,CDC10
B9J08_004835,MRPL32
B9J08_004836,B9J08_004836
B9J08_004837,PDX3
B9J08_004838,PST3_PST2
B9J08_004839,PST3_PST2
B9J08_004840,YCP4
B9J08_004841,CDA2
B9J08_004842,RTS3
B9J08_004843,B9J08_004843
B9J08_004844,BUR2
B9J08_004845,TAF3
B9J08_004846,RET3
B9J08_004847,VTC3_VTC2
B9J08_004848,ULP2_ULP1
B9J08_004849,YME2
B9J08_004850,MSP1
B9J08_004851,SGD1
B9J08_004852,TRM2
B9J08_004853,SMC1
B9J08_004854,FRA1
B9J08_004855,SPP41
B9J08_004856,RAD23
B9J08_004857,UTR4
B9J08_004858,TGL5
B9J08_004859,B9J08_004859
B9J08_004860,B9J08_004860
B9J08_004861,CTF1_ASG1
B9J08_004862,NBN1_YNG2
B9J08_004863,B9J08_004863
B9J08_004864,MCY1
B9J08_004865,PEX25
B9J08_004866,CAB1
B9J08_004867,LIG1_TRL1
B9J08_004868,LIG1_TRL1
B9J08_004869,EXO70
B9J08_004870,CUP9_TOS8
B9J08_004871,B9J08_004871
B9J08_004872,YGR111W
B9J08_004873,GIM3
B9J08_004874,CGT1_CEG1
B9J08_004875,SNT2
B9J08_004876,LEA1
B9J08_004877,B9J08_004877
B9J08_004878,MEP2
B9J08_004879,SYP1
B9J08_004880,EMP46
B9J08_004881,GRC3
B9J08_004882,AMD2
B9J08_004883,ZCF22_LYS14
B9J08_004884,GUD1
B9J08_004885,DIT2
B9J08_004886,CFL4_FRE2
B9J08_004887,B9J08_004887
B9J08_004888,SAP8_YPS1
B9J08_004889,DUR3
B9J08_004890,AMD2
B9J08_004891,MNN14_MNT4
B9J08_004892,HYR3_FLO5
B9J08_004893,TNA1
B9J08_004894,B9J08_004894
B9J08_004895,B9J08_004895
B9J08_004896,FGR14
B9J08_004897,B9J08_004897
B9J08_004898,ESBP6
B9J08_004899,B9J08_004899
B9J08_004900,CSR1
B9J08_004901,B9J08_004901
B9J08_004902,RGD2
B9J08_004903,SOL1
B9J08_004904,B9J08_004904
B9J08_004905,ECI1
B9J08_004906,NPR3
B9J08_004907,PRP8
B9J08_004908,ASI3
B9J08_004909,LCB1
B9J08_004910,CDC23
B9J08_004911,B9J08_004911
B9J08_004912,MPC3
B9J08_004913,BPT1
B9J08_004914,ACO1
B9J08_004915,B9J08_004915
B9J08_004916,SPE3
B9J08_004917,RAD14
B9J08_004918,HSP90_HSC82
B9J08_004919,RTP1
B9J08_004920,YAR1
B9J08_004921,SUI3
B9J08_004922,B9J08_004922
B9J08_004923,ENV7
B9J08_004924,MED9
B9J08_004925,RBD2
B9J08_004926,INP1
B9J08_004927,TOM40
B9J08_004928,PFK2
B9J08_004929,B9J08_004929
B9J08_004930,ARO10
B9J08_004931,FAA2-3_FAA2
B9J08_004932,RVB2
B9J08_004933,VMA11
B9J08_004934,NSL1
B9J08_004935,IQG1
B9J08_004936,CRN1
B9J08_004937,B9J08_004937
B9J08_004938,LRO1
B9J08_004939,ATG3
B9J08_004940,B9J08_004940
B9J08_004941,YDL124W
B9J08_004942,B9J08_004942
B9J08_004943,ERG2
